label,message,label_encoded,clean_message
ham,I have to take exam with march 3,0,i have to take exam with march
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,yeah you should i think you can use your gt atm now to register not sure but if theres anyway i can help let me know but when you do be sure you are ready
ham,Ok no prob. Take ur time.,0,ok no prob take ur time
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,0,there is os called ubandu which will run without installing in hard diskyou can use that os to copy the important files in system and give it to repair shop
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,0,u say leh of course nothing happen lar not say v romantic jus a bit only lor i thk e nite scenery not so nice leh
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",1,new mobiles from must go txt nokia to no collect yours todayfrom only optout gbpmtmsg
ham,Would really appreciate if you call me. Just need someone to talk to.,0,would really appreciate if you call me just need someone to talk to
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",1,will u meet ur dream partner soon is ur career off a flyng start find out free txt horo followed by ur star sign e g horo aries
ham,Hey company elama po mudyadhu.,0,hey company elama po mudyadhu
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",0,life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning
ham,Dear good morning now only i am up,0,dear good morning now only i am up
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,0,get down in gandhipuram and walk to cross cut road right side ltgt street road and turn at first right
ham,Dear we are going to our rubber place,0,dear we are going to our rubber place
ham,"Sorry battery died, yeah I'm here",0,sorry battery died yeah im here
ham,Yes:)here tv is always available in work place..,0,yeshere tv is always available in work place
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,1,text meet someone sexy today u can find a date or even flirt its up to u join just p reply with name age eg sam msg pence
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,0,i have printed it oh so ltgt come upstairs
ham,Or ill be a little closer like at the bus stop on the same street,0,or ill be a little closer like at the bus stop on the same street
ham,Where are you?when wil you reach here?,0,where are youwhen wil you reach here
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say im always correct
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on
ham,Tomarrow final hearing on my laptop case so i cant.,0,tomarrow final hearing on my laptop case so i cant
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,0,pleassssssseeeeee tel me v avent done sportsx
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,okay no no just shining on that was meant to be signing but that sounds better
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",0,although i told u dat im into baig face watches now but i really like e watch u gave cos its fr u thanx everything dat uve done today im touched
ham,U don't remember that old commercial?,0,u dont remember that old commercial
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,0,too late i said i have the website i didnt i have or dont have the slippers
ham,I asked you to call him now ok,0,i asked you to call him now ok
ham,Kallis wont bat in 2nd innings.,0,kallis wont bat in nd innings
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,0,it didnt work again oh ok goodnight then ill fix and have it ready by the time you wake up you are very dearly missed have a good night sleep
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to tncs
ham,Ranjith cal drpd Deeraj and deepak 5min hold,0,ranjith cal drpd deeraj and deepak min hold
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0,wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da
ham,What you doing?how are you?,0,what you doinghow are you
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.",0,ups which is days also and the shipping company that takes wks the other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff
ham,"I'm back, lemme know when you're ready",0,im back lemme know when youre ready
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,0,dont necessarily expect it to be done before you get back though because im just now headin out
ham,Mmm so yummy babe ... Nice jolt to the suzy,0,mmm so yummy babe nice jolt to the suzy
ham,Where are you lover ? I need you ...,0,where are you lover i need you
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,1,we tried to contact you re your reply to our offer of a video handset anytime networks mins unlimited text camcorder reply or call now
ham,I‘m parked next to a MINI!!!! When are you coming in today do you think?,0,im parked next to a mini when are you coming in today do you think
ham,Yup,0,yup
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,0,anyway im going shopping on my own now cos my sis not done yet dun disturb u liao
ham,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*,0,my no in luton ring me if ur around h
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1,hey i am really horny want to chat or see me naked text hot to text charged at pm to unsubscribe text stop
ham,Why you Dint come with us.,0,why you dint come with us
ham,Same. Wana plan a trip sometme then,0,same wana plan a trip sometme then
ham,"Not sure yet, still trying to get a hold of him",0,not sure yet still trying to get a hold of him
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,1,ur ringtone service has changed free credits go to clubmobilescom to choose content now stop txt club stop to pwk club po box mk wt
ham,The evo. I just had to download flash. Jealous?,0,the evo i just had to download flash jealous
spam,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.,1,ringtone club get the uk singles chart on your mobile each week and choose any top quality ringtone this message is free of charge
ham,"Come to mu, we're sorting out our narcotics situation",0,come to mu were sorting out our narcotics situation
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay
